ID,datekey,Canal,Cliente,Segmento,Vehiculo,Costo Vehículo,Precio Venta sin IGV,IGV,Sede,Vendedor
7365,20160109,1,464,Persona,63,17379.3034,23288.2666,0.18,4,10
7366,20160109,1,254,Persona,136,17564.6927,25644.4513,0.18,4,10
7367,20160109,1,1104,Persona,79,17682.6483,27408.1048,0.18,4,10
7441,20160105,1,496,Persona,120,17585.6071,27257.6911,0.18,4,10
7442,20160105,1,1115,Persona,148,16964.9592,27143.9348,0.18,4,10
7443,20160105,1,190,Persona,126,18020.4532,27571.2933,0.18,4,10
7444,20160105,1,645,Persona,43,18339.896,27876.6419,0.18,4,10
7869,20151209,1,438,Persona,122,16910.643,24351.326,0.18,4,10
7870,20151209,1,512,Persona,117,16779.5022,26343.8184,0.18,4,10
7871,20151209,1,1153,Persona,8,18283.6954,28888.2386,0.18,4,10
7872,20151209,1,509,Persona,147,17281.0986,25057.593,0.18,4,10
8887,20151016,1,372,Persona,96,17142.037,23141.75,0.18,4,10
8888,20151016,1,785,Persona,163,17730.2222,25176.9156,0.18,4,10
8889,20151016,1,543,Persona,46,16640.1123,25126.5696,0.18,4,10
8890,20151016,1,1131,Persona,23,17002.5247,24143.5851,0.18,4,10
9070,20151008,1,660,Persona,144,17190.175,27160.4765,0.18,4,10
9071,20151008,1,1119,Persona,45,17403.9439,27150.1525,0.18,4,10
9072,20151008,1,657,Persona,117,16779.5022,26679.4085,0.18,4,10
9073,20151008,1,235,Persona,113,17948.6684,24051.2157,0.18,4,10
9477,20150915,1,78,Persona,126,18020.4532,24327.6118,0.18,4,10
9478,20150915,1,1114,Persona,169,17928.3266,27430.3397,0.18,4,10
9479,20150915,1,126,Persona,95,17671.2468,25269.8829,0.18,4,10
9480,20150915,1,221,Persona,111,17418.8217,26476.609,0.18,4,10
9559,20150911,1,1062,Persona,168,17486.2304,26753.9326,0.18,4,10
9560,20150911,1,906,Persona,11,17262.6083,25030.7821,0.18,4,10
9561,20150911,1,593,Persona,11,17262.6083,25548.6603,0.18,4,10
9562,20150911,1,546,Persona,15,17195.1571,25104.9294,0.18,4,10
10191,20150808,1,705,Persona,160,16786.0843,26689.8741,0.18,4,10
10192,20150808,1,164,Persona,170,17394.4193,25047.9638,0.18,4,10
10193,20150808,1,606,Persona,130,17890.893,23437.0698,0.18,4,10
10194,20150808,1,949,Persona,58,17594.3922,26567.5322,0.18,4,10
10295,20150803,1,789,Persona,98,17906.5446,25427.2933,0.18,4,10
10296,20150803,1,231,Persona,24,17133.0786,22786.9945,0.18,4,10
10297,20150803,1,6,Persona,48,17018.6602,25357.8038,0.18,4,10
10298,20150803,1,998,Persona,5,17132.9538,27412.7262,0.18,4,10
11508,20150530,1,60,Persona,1,16766.9526,22132.3775,0.18,4,10
11509,20150530,1,148,Persona,17,18067.7118,26740.2134,0.18,4,10
11510,20150530,1,866,Persona,54,17780.12,27381.3848,0.18,4,10
11511,20150530,1,1158,Persona,11,17262.6083,25893.9125,0.18,4,10
11554,20150528,1,157,Persona,36,17591.0,28145.6,0.18,4,10
11555,20150528,1,222,Persona,62,17052.0326,24895.9676,0.18,4,10
11556,20150528,1,348,Persona,86,16950.05,24069.071,0.18,4,10
11557,20150528,1,557,Persona,132,17145.7891,23832.6469,0.18,4,10
11741,20150520,1,964,Persona,158,17344.6449,22721.4849,0.18,4,10
11742,20150520,1,240,Persona,11,17262.6083,26239.1647,0.18,4,10
11743,20150520,1,128,Persona,104,17345.1621,25150.485,0.18,4,10
11771,20150519,1,872,Persona,72,17714.4702,25685.9818,0.18,4,10
11772,20150519,1,902,Persona,103,17950.1111,23514.6456,0.18,4,10
11773,20150519,1,786,Persona,105,18157.1783,23967.4754,0.18,4,10
11774,20150519,1,873,Persona,156,17112.6217,23957.6704,0.18,4,10
12524,20150403,1,574,Persona,40,16916.2522,23006.103,0.18,4,10
12525,20150403,1,988,Persona,85,17594.584,24280.5259,0.18,4,10
12526,20150403,1,113,Persona,164,16713.9247,22898.0768,0.18,4,10
12703,20150323,1,606,Persona,95,17671.2468,24386.3205,0.18,4,10
12704,20150323,1,997,Persona,141,18733.9543,29037.6291,0.18,4,10
12705,20150323,1,1161,Persona,177,16593.255,25055.815,0.18,4,10
12706,20150323,1,946,Persona,155,17907.6649,23817.1943,0.18,4,10
13028,20150303,1,940,Persona,55,17777.94,23822.4396,0.18,4,10
13029,20150303,1,429,Persona,83,17259.0,23299.65,0.18,4,10
13030,20150303,1,240,Persona,26,17178.5023,26111.3235,0.18,4,10
13031,20150303,1,1081,Persona,30,17312.688,23025.875,0.18,4,10
13273,20150215,1,1029,Persona,100,18028.7368,28845.979,0.18,4,10
13274,20150215,1,1109,Persona,123,18127.1475,27371.9927,0.18,4,10
13275,20150215,1,179,Persona,52,17750.2457,28222.8907,0.18,4,10
13276,20150215,1,670,Persona,85,17594.584,26919.7135,0.18,4,10
13795,20150120,1,1129,Persona,157,18057.8296,27989.6359,0.18,4,10
13796,20150120,1,164,Persona,77,17265.6593,25553.1757,0.18,4,10
13797,20150120,1,602,Persona,146,17014.9952,22459.7936,0.18,4,10
404,20170126,2,878,Persona,70,17297.2324,26810.7102,0.18,4,10
405,20170126,2,553,Persona,64,17115.1125,23618.8552,0.18,4,10
406,20170126,2,379,Persona,6,17052.4917,23532.4385,0.18,4,10
407,20170126,2,112,Persona,151,17111.3824,24127.0491,0.18,4,10
770,20170107,2,625,Persona,147,17281.0986,26612.8918,0.18,4,10
771,20170107,2,474,Persona,124,17481.4583,26047.3729,0.18,4,10
772,20170107,2,606,Persona,54,17780.12,24892.168,0.18,4,10
773,20170107,2,1092,Persona,40,16916.2522,25712.7033,0.18,4,10
935,20161228,2,34,Persona,124,17481.4583,25522.9292,0.18,4,10
936,20161228,2,1098,Persona,149,17525.4202,25236.6051,0.18,4,10
937,20161228,2,328,Persona,56,17321.6625,22691.3779,0.18,4,10
938,20161228,2,1141,Persona,163,17730.2222,25708.8222,0.18,4,10
1252,20161213,2,1078,Persona,161,16580.2274,23875.5274,0.18,4,10
1253,20161213,2,904,Persona,22,17918.5433,24369.2189,0.18,4,10
1254,20161213,2,279,Persona,166,18141.0,26485.86,0.18,4,10
1255,20161213,2,1110,Persona,10,16247.0667,22908.364,0.18,4,10
1687,20161120,2,759,Persona,144,17190.175,27160.4765,0.18,4,10
1688,20161120,2,178,Persona,85,17594.584,23048.905,0.18,4,10
1689,20161120,2,245,Persona,21,17975.7649,24267.2826,0.18,4,10
1690,20161120,2,78,Persona,99,17414.9711,22987.7618,0.18,4,10
2604,20160928,2,1149,Persona,177,16593.255,23230.557,0.18,4,10
2605,20160928,2,93,Persona,128,17474.2759,27784.0986,0.18,4,10
2606,20160928,2,116,Persona,119,17266.89,24173.646,0.18,4,10
2607,20160928,2,767,Persona,178,17336.9475,26178.7907,0.18,4,10
2850,20160914,2,1157,Persona,175,17766.5556,25406.1744,0.18,4,10
2851,20160914,2,475,Persona,37,17577.5046,24432.7313,0.18,4,10
2852,20160914,2,766,Persona,68,17204.4696,26494.8831,0.18,4,10
2853,20160914,2,372,Persona,93,16751.329,22279.2675,0.18,4,10
3430,20160807,2,1052,Persona,96,17142.037,26055.8963,0.18,4,10
3431,20160807,2,543,Persona,58,17594.3922,23400.5416,0.18,4,10
3432,20160807,2,6,Persona,43,18339.896,26226.0513,0.18,4,10
3433,20160807,2,531,Persona,64,17115.1125,24988.0642,0.18,4,10
3703,20160723,2,456,Persona,25,17496.8069,25020.4339,0.18,4,10
3704,20160723,2,550,Persona,60,17267.65,27628.24,0.18,4,10
3705,20160723,2,851,Persona,140,17251.5879,26567.4453,0.18,4,10
3706,20160723,2,767,Persona,31,16480.0186,24720.0279,0.18,4,10
5680,20160407,2,968,Persona,81,17382.9556,23640.8196,0.18,4,10
5681,20160407,2,929,Persona,166,18141.0,28662.78,0.18,4,10
5682,20160407,2,167,Persona,99,17414.9711,25425.8578,0.18,4,10
5703,20160406,2,89,Persona,122,16910.643,25196.8581,0.18,4,10
5704,20160406,2,984,Persona,160,16786.0843,23668.3789,0.18,4,10
5705,20160406,2,665,Persona,122,16910.643,22829.3681,0.18,4,10
5861,20160325,2,451,Persona,56,17321.6625,27021.7935,0.18,4,10
5862,20160325,2,546,Persona,98,17906.5446,24173.8352,0.18,4,10
5863,20160325,2,1141,Persona,128,17474.2759,23939.7579,0.18,4,10
5864,20160325,2,392,Persona,28,17717.6137,25513.3637,0.18,4,10
6672,20160213,2,224,Persona,53,16746.6324,24952.4823,0.18,4,10
6673,20160213,2,1040,Persona,117,16779.5022,26008.2284,0.18,4,10
6674,20160213,2,1072,Persona,132,17145.7891,22289.5259,0.18,4,10
6888,20160131,2,704,Persona,60,17267.65,24174.71,0.18,4,10
6889,20160131,2,739,Persona,82,17657.1417,27191.9982,0.18,4,10
6890,20160131,2,542,Persona,166,18141.0,25397.4,0.18,4,10
6891,20160131,2,810,Persona,77,17265.6593,25207.8625,0.18,4,10
7072,20160122,2,221,Persona,155,17907.6649,23638.1176,0.18,4,10
7073,20160122,2,454,Persona,74,18009.6518,27374.6708,0.18,4,10
7074,20160122,2,804,Persona,87,17910.5681,24358.3726,0.18,4,10
7075,20160122,2,522,Persona,57,17677.2,23333.904,0.18,4,10
7130,20160120,2,3,Persona,163,17730.2222,24290.4044,0.18,4,10
7131,20160120,2,557,Persona,133,17412.1905,26292.4076,0.18,4,10
7132,20160120,2,1124,Persona,144,17190.175,24066.245,0.18,4,10
7133,20160120,2,389,Persona,130,17890.893,24331.6144,0.18,4,10
7479,20160103,2,534,Persona,25,17496.8069,27819.923,0.18,4,10
7480,20160103,2,377,Persona,125,17255.4857,22604.6863,0.18,4,10
7481,20160103,2,1109,Persona,178,17336.9475,24445.096,0.18,4,10
7482,20160103,2,1135,Persona,73,17036.0651,24361.5731,0.18,4,10
7943,20151204,2,82,Persona,144,17190.175,25957.1642,0.18,4,10
7944,20151204,2,414,Persona,63,17379.3034,25721.3691,0.18,4,10
7945,20151204,2,1152,Persona,169,17928.3266,27251.0564,0.18,4,10
7946,20151204,2,58,Persona,152,16594.1316,24393.3735,0.18,4,10
8565,20151101,2,170,Persona,42,17564.1448,26346.2172,0.18,4,10
8566,20151101,2,368,Persona,44,17856.9977,25178.3667,0.18,4,10
8567,20151101,2,835,Persona,51,17423.0083,23346.8312,0.18,4,10
8568,20151101,2,1106,Persona,116,17633.2773,25920.9176,0.18,4,10
8922,20151014,2,893,Persona,86,16950.05,26950.5795,0.18,4,10
8923,20151014,2,945,Persona,62,17052.0326,22508.683,0.18,4,10
8924,20151014,2,813,Persona,128,17474.2759,25687.1855,0.18,4,10
8925,20151014,2,992,Persona,71,17776.2143,23997.8893,0.18,4,10
8952,20151013,2,815,Persona,96,17142.037,25541.6352,0.18,4,10
8953,20151013,2,837,Persona,162,18489.8026,26070.6217,0.18,4,10
8954,20151013,2,697,Persona,59,18055.7447,27986.4043,0.18,4,10
8955,20151013,2,67,Persona,12,17374.121,24150.0283,0.18,4,10
9571,20150910,2,38,Persona,64,17115.1125,25672.6688,0.18,4,10
9572,20150910,2,780,Persona,103,17950.1111,23694.1467,0.18,4,10
9573,20150910,2,99,Persona,20,17542.8297,26138.8163,0.18,4,10
10471,20150726,2,193,Persona,1,16766.9526,22300.047,0.18,4,10
10472,20150726,2,459,Persona,105,18157.1783,25783.1932,0.18,4,10
10473,20150726,2,419,Persona,20,17542.8297,26665.1012,0.18,4,10
10474,20150726,2,15,Persona,49,17269.32,25385.9004,0.18,4,10
10740,20150712,2,940,Persona,133,17412.1905,22635.8476,0.18,4,10
10741,20150712,2,500,Persona,77,17265.6593,23999.2664,0.18,4,10
10742,20150712,2,198,Persona,171,16709.9392,26067.5052,0.18,4,10
10743,20150712,2,612,Persona,8,18283.6954,25414.3365,0.18,4,10
10838,20150706,2,451,Persona,142,17184.529,24402.0311,0.18,4,10
10839,20150706,2,1079,Persona,148,16964.9592,24429.5413,0.18,4,10
10840,20150706,2,265,Persona,64,17115.1125,24132.3086,0.18,4,10
10841,20150706,2,748,Persona,146,17014.9952,24161.2932,0.18,4,10
11275,20150611,2,58,Persona,37,17577.5046,26366.2568,0.18,4,10
11276,20150611,2,928,Persona,49,17269.32,25903.98,0.18,4,10
11277,20150611,2,379,Persona,28,17717.6137,23741.6024,0.18,4,10
11278,20150611,2,672,Persona,59,18055.7447,23472.4682,0.18,4,10
11903,20150511,2,1062,Persona,134,17904.3146,28646.9034,0.18,4,10
11904,20150511,2,848,Persona,97,17455.3364,27753.9848,0.18,4,10
11905,20150511,2,649,Persona,178,17336.9475,24098.357,0.18,4,10
11906,20150511,2,102,Persona,100,18028.7368,27403.68,0.18,4,10
12719,20150322,2,892,Persona,30,17312.688,22679.6213,0.18,4,10
12720,20150322,2,1015,Persona,156,17112.6217,23102.0393,0.18,4,10
12721,20150322,2,378,Persona,122,16910.643,23167.581,0.18,4,10
12722,20150322,2,45,Persona,97,17455.3364,23564.7041,0.18,4,10
12727,20150321,2,458,Persona,121,17060.5781,27126.3192,0.18,4,10
12728,20150321,2,374,Persona,92,17448.8832,26696.7912,0.18,4,10
12729,20150321,2,1130,Persona,158,17344.6449,23762.1636,0.18,4,10
12730,20150321,2,87,Persona,110,17185.4921,22684.8496,0.18,4,10
13154,20150223,2,530,Persona,6,17052.4917,24044.0132,0.18,4,10
13155,20150223,2,247,Persona,161,16580.2274,23709.7252,0.18,4,10
13156,20150223,2,1105,Persona,40,16916.2522,23175.2655,0.18,4,10
13157,20150223,2,864,Persona,169,17928.3266,25278.9405,0.18,4,10
13229,20150218,2,829,Persona,2,16713.2222,21894.3211,0.18,4,10
13230,20150218,2,1051,Persona,42,17564.1448,27400.0659,0.18,4,10
13231,20150218,2,953,Persona,46,16640.1123,25625.773,0.18,4,10
13232,20150218,2,949,Persona,160,16786.0843,23332.6572,0.18,4,10
13472,20150204,2,945,Persona,152,16594.1316,25886.8454,0.18,4,10
13473,20150204,2,568,Persona,37,17577.5046,25838.9317,0.18,4,10
13474,20150204,2,377,Persona,61,17536.8308,27182.0877,0.18,4,10
13475,20150204,2,36,Persona,10,16247.0667,22258.4813,0.18,4,10
13877,20150117,2,800,Persona,177,16593.255,23728.3546,0.18,4,10
13878,20150117,2,1083,Persona,46,16640.1123,23961.7618,0.18,4,10
13879,20150117,2,12,Persona,71,17776.2143,23642.365,0.18,4,10
13880,20150117,2,380,Persona,16,17717.8557,23919.1052,0.18,4,10
14098,20150107,2,451,Persona,116,17633.2773,24157.5899,0.18,4,10
14099,20150107,2,680,Persona,7,17720.0447,24453.6617,0.18,4,10
14100,20150107,2,494,Persona,72,17714.4702,27634.5735,0.18,4,10
14101,20150107,2,174,Persona,22,17918.5433,28490.4838,0.18,4,10
1016,20161224,3,1131,Persona,48,17018.6602,26378.9234,0.18,4,10
1017,20161224,3,248,Persona,48,17018.6602,26889.4832,0.18,4,10
1018,20161224,3,371,Persona,38,18084.4457,24233.1573,0.18,4,10
1019,20161224,3,721,Persona,140,17251.5879,26912.4771,0.18,4,10
1782,20161114,3,811,Persona,82,17657.1417,25073.1412,0.18,4,10
1783,20161114,3,442,Persona,155,17907.6649,28115.0338,0.18,4,10
1784,20161114,3,560,Persona,13,17250.3325,25012.9822,0.18,4,10
1785,20161114,3,946,Persona,119,17266.89,24173.646,0.18,4,10
1848,20161110,3,574,Persona,93,16751.329,25629.5333,0.18,4,10
1849,20161110,3,362,Persona,143,17615.8517,27304.5701,0.18,4,10
1850,20161110,3,426,Persona,22,17918.5433,24190.0334,0.18,4,10
1851,20161110,3,518,Persona,15,17195.1571,24073.22,0.18,4,10
1899,20161107,3,492,Persona,27,17379.5676,26069.3514,0.18,4,10
1900,20161107,3,433,Persona,51,17423.0083,25263.3621,0.18,4,10
1901,20161107,3,94,Persona,148,16964.9592,22224.0966,0.18,4,10
1902,20161107,3,727,Persona,83,17259.0,25025.55,0.18,4,10
2156,20161023,3,77,Persona,59,18055.7447,25639.1575,0.18,4,10
2157,20161023,3,1124,Persona,157,18057.8296,26545.0096,0.18,4,10
2158,20161023,3,269,Persona,71,17776.2143,28441.9429,0.18,4,10
2159,20161023,3,1134,Persona,107,17260.4854,25718.1232,0.18,4,10
2341,20161013,3,259,Persona,42,17564.1448,27575.7074,0.18,4,10
2342,20161013,3,684,Persona,167,18199.8904,28755.8268,0.18,4,10
2343,20161013,3,396,Persona,56,17321.6625,24769.9774,0.18,4,10
2344,20161013,3,675,Persona,116,17633.2773,23275.926,0.18,4,10
2664,20160925,3,940,Persona,166,18141.0,24308.94,0.18,4,10
2665,20160925,3,974,Persona,160,16786.0843,22493.353,0.18,4,10
2666,20160925,3,574,Persona,173,17446.5585,23727.3196,0.18,4,10
2667,20160925,3,6,Persona,155,17907.6649,26503.344,0.18,4,10
3320,20160814,3,964,Persona,29,17691.8129,28129.9825,0.18,4,10
3321,20160814,3,510,Persona,113,17948.6684,25307.6225,0.18,4,10
3322,20160814,3,351,Persona,179,17459.2253,22871.5852,0.18,4,10
3323,20160814,3,398,Persona,36,17591.0,25682.86,0.18,4,10
3946,20160711,3,804,Persona,92,17448.8832,27394.7465,0.18,4,10
3947,20160711,3,611,Persona,35,17928.1954,25458.0374,0.18,4,10
3948,20160711,3,799,Persona,162,18489.8026,27364.9078,0.18,4,10
3949,20160711,3,887,Persona,92,17448.8832,22858.0369,0.18,4,10
4775,20160524,3,4,Persona,62,17052.0326,26089.6099,0.18,4,10
4776,20160524,3,766,Persona,53,16746.6324,24450.0834,0.18,4,10
4777,20160524,3,364,Persona,168,17486.2304,25355.0341,0.18,4,10
4778,20160524,3,110,Persona,39,17190.856,26302.0097,0.18,4,10
4871,20160517,3,728,Persona,37,17577.5046,27596.6821,0.18,4,10
4872,20160517,3,281,Persona,71,17776.2143,27908.6564,0.18,4,10
4873,20160517,3,39,Persona,13,17250.3325,26738.0154,0.18,4,10
4874,20160517,3,1005,Persona,33,17013.6929,23989.3069,0.18,4,10
5101,20160506,3,1160,Persona,28,17717.6137,26930.7728,0.18,4,10
5102,20160506,3,31,Persona,143,17615.8517,25190.6679,0.18,4,10
5103,20160506,3,101,Persona,62,17052.0326,23190.7644,0.18,4,10
5104,20160506,3,494,Persona,81,17382.9556,24336.1378,0.18,4,10
5537,20160415,3,47,Persona,66,18315.015,27838.8228,0.18,4,10
5538,20160415,3,792,Persona,117,16779.5022,23155.713,0.18,4,10
5539,20160415,3,230,Persona,113,17948.6684,24948.6491,0.18,4,10
5540,20160415,3,478,Persona,43,18339.896,28426.8388,0.18,4,10
6172,20160310,3,650,Persona,20,17542.8297,25086.2465,0.18,4,10
6173,20160310,3,893,Persona,112,17400.1259,24534.1776,0.18,4,10
6174,20160310,3,791,Persona,152,16594.1316,24559.3148,0.18,4,10
6175,20160310,3,709,Persona,64,17115.1125,25501.5176,0.18,4,10
6402,20160226,3,216,Persona,61,17536.8308,26129.8778,0.18,4,10
6403,20160226,3,1066,Persona,83,17259.0,26751.45,0.18,4,10
6404,20160226,3,380,Persona,70,17297.2324,23178.2914,0.18,4,10
6405,20160226,3,1091,Persona,109,17631.1562,24507.3071,0.18,4,10
6427,20160225,3,336,Persona,61,17536.8308,26480.6145,0.18,4,10
6428,20160225,3,466,Persona,52,17750.2457,23607.8268,0.18,4,10
6429,20160225,3,74,Persona,172,17640.3286,26107.6863,0.18,4,10
6430,20160225,3,773,Persona,149,17525.4202,22783.0463,0.18,4,10
6511,20160221,3,689,Persona,22,17918.5433,26519.4441,0.18,4,10
6512,20160221,3,913,Persona,161,16580.2274,23875.5274,0.18,4,10
6513,20160221,3,540,Persona,45,17403.9439,22973.206,0.18,4,10
6514,20160221,3,16,Persona,28,17717.6137,26576.4206,0.18,4,10
7394,20160107,3,1025,Persona,35,17928.1954,27071.575,0.18,4,10
7395,20160107,3,164,Persona,61,17536.8308,25077.668,0.18,4,10
7396,20160107,3,255,Persona,115,18308.6794,26730.672,0.18,4,10
7397,20160107,3,214,Persona,54,17780.12,24892.168,0.18,4,10
8883,20151016,3,900,Persona,89,17104.9976,22578.5969,0.18,4,10
8884,20151016,3,1086,Persona,119,17266.89,23310.3015,0.18,4,10
8885,20151016,3,934,Persona,44,17856.9977,26428.3566,0.18,4,10
8886,20151016,3,643,Persona,142,17184.529,26120.484,0.18,4,10
9094,20151006,3,317,Persona,178,17336.9475,23578.2486,0.18,4,10
9095,20151006,3,441,Persona,157,18057.8296,25280.9615,0.18,4,10
9096,20151006,3,943,Persona,35,17928.1954,24023.7818,0.18,4,10
9097,20151006,3,1144,Persona,75,16943.3838,24567.9065,0.18,4,10
9489,20150914,3,443,Persona,86,16950.05,23899.5705,0.18,4,10
9490,20150914,3,70,Persona,137,17781.9037,24005.57,0.18,4,10
9491,20150914,3,406,Persona,144,17190.175,25269.5572,0.18,4,10
9492,20150914,3,98,Persona,151,17111.3824,24298.1629,0.18,4,10
9786,20150828,3,775,Persona,68,17204.4696,22365.8104,0.18,4,10
9787,20150828,3,1007,Persona,6,17052.4917,27283.9867,0.18,4,10
9788,20150828,3,444,Persona,109,17631.1562,27857.2267,0.18,4,10
9789,20150828,3,772,Persona,122,16910.643,24858.6453,0.18,4,10
10081,20150813,3,135,Persona,148,16964.9592,24429.5413,0.18,4,10
10082,20150813,3,968,Persona,144,17190.175,26472.8695,0.18,4,10
10083,20150813,3,1059,Persona,169,17928.3266,24561.8074,0.18,4,10
10084,20150813,3,435,Persona,100,18028.7368,27043.1053,0.18,4,10
10229,20150806,3,355,Persona,40,16916.2522,25205.2157,0.18,4,10
10230,20150806,3,862,Persona,98,17906.5446,23994.7697,0.18,4,10
10231,20150806,3,19,Persona,76,17616.371,27481.5388,0.18,4,10
10327,20150801,3,528,Persona,117,16779.5022,22316.7379,0.18,4,10
10328,20150801,3,768,Persona,97,17455.3364,26183.0046,0.18,4,10
10329,20150801,3,1143,Persona,148,16964.9592,22224.0966,0.18,4,10
10330,20150801,3,467,Persona,51,17423.0083,25786.0523,0.18,4,10
10878,20150704,3,884,Persona,30,17312.688,24410.8901,0.18,4,10
10879,20150704,3,798,Persona,11,17262.6083,25376.0342,0.18,4,10
10880,20150704,3,116,Persona,65,17051.4158,25918.152,0.18,4,10
10881,20150704,3,603,Persona,130,17890.893,27730.8841,0.18,4,10
12140,20150426,3,116,Persona,148,16964.9592,23411.6437,0.18,4,10
12141,20150426,3,65,Persona,1,16766.9526,26156.4461,0.18,4,10
12142,20150426,3,916,Persona,137,17781.9037,25783.7604,0.18,4,10
12143,20150426,3,535,Persona,60,17267.65,25728.7985,0.18,4,10
13054,20150301,3,520,Persona,142,17184.529,23027.2688,0.18,4,10
13055,20150301,3,1092,Persona,151,17111.3824,25838.1874,0.18,4,10
13056,20150301,3,175,Persona,99,17414.9711,27515.6543,0.18,4,10
13057,20150301,3,875,Persona,80,17378.0475,27109.7541,0.18,4,10
13078,20150228,3,114,Persona,82,17657.1417,26662.2839,0.18,4,10
13079,20150228,3,567,Persona,132,17145.7891,25375.7679,0.18,4,10
13080,20150228,3,235,Persona,110,17185.4921,26637.5128,0.18,4,10
13131,20150225,3,787,Persona,100,18028.7368,28124.8295,0.18,4,10
13132,20150225,3,923,Persona,51,17423.0083,22824.1409,0.18,4,10
13133,20150225,3,776,Persona,157,18057.8296,25100.3832,0.18,4,10
13134,20150225,3,243,Persona,42,17564.1448,24414.1613,0.18,4,10
13320,20150211,3,675,Persona,116,17633.2773,24686.5882,0.18,4,10
13321,20150211,3,92,Persona,56,17321.6625,22691.3779,0.18,4,10
13322,20150211,3,922,Persona,76,17616.371,25367.5743,0.18,4,10
13814,20150119,3,72,Persona,170,17394.4193,22786.6892,0.18,4,10
13815,20150119,3,35,Persona,47,17249.4684,26909.1706,0.18,4,10
13816,20150119,3,521,Persona,87,17910.5681,23283.7385,0.18,4,10
13817,20150119,3,322,Persona,99,17414.9711,27689.804,0.18,4,10
1300,20161210,5,1002,Persona,156,17112.6217,25668.9325,0.18,4,10
1301,20161210,5,1005,Persona,31,16480.0186,23072.026,0.18,4,10
1302,20161210,5,277,Persona,151,17111.3824,22929.2524,0.18,4,10
1303,20161210,5,1157,Persona,12,17374.121,26408.664,0.18,4,10
1507,20161130,5,378,Persona,94,17430.6716,26320.3142,0.18,4,10
1508,20161130,5,1003,Persona,120,17585.6071,28136.9714,0.18,4,10
1509,20161130,5,61,Persona,123,18127.1475,26828.1783,0.18,4,10
1510,20161130,5,929,Persona,26,17178.5023,26454.8936,0.18,4,10
